module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,1620,77,0.0007746624760329723,0.000914891017600894,0.006351020652800798,0.012987025082111359
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,1620,77,0.0006293316255323589,0.0005046182195656002,0.004722562152892351,0.012987189926207066
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,405,77,0.001249043270945549,0.0006124311476014555,0.0036247335374355316,0.012987124733626842
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,405,77,0.0006604817463085055,0.0003841336874756962,0.0016750284703448415,0.012987302616238594
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,112,77,0.002234991639852524,0.0008264282951131463,0.005075779743492603,0.01298715453594923
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,112,77,0.0031235148198902607,0.0006914596306160092,0.00487408647313714,0.012987214140594006
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,28,77,0.0013560308143496513,0.0021640374325215816,0.021386196836829185,0.012987198308110237
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,112,77,0.00037685796269215643,0.0001916381297633052,0.0012916703708469868,0.0129873501136899
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,112,77,0.0022494359873235226,0.000708762148860842,0.00266566826030612,0.012987267225980759
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,112,77,0.0007565747364424169,0.00025496043963357806,0.001299347379244864,0.012987423688173294
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,405,77,0.00018189396359957755,4.41981537733227e-05,0.00019997121125925332,0.012987236492335796
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,405,77,0.0004482728545553982,0.00021069111244287342,0.0009449535864405334,0.012987499125301838
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,405,77,0.0012389655457809567,0.00054287223611027,0.0032605822198092937,0.012987067922949791
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,1620,77,0.0008141939761117101,0.0007589677697978914,0.0038945439737290144,0.012987102381885052
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,1620,77,0.0008476668153889477,0.0011751981219276786,0.005068350117653608,0.012987016700208187
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,1620,77,0.001030755927786231,0.0007835044525563717,0.0050431834533810616,0.012987067922949791
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,1620,77,0.0009099110029637814,0.001219425699673593,0.007209020666778088,0.01298701111227274
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,1620,77,0.0006449029897339642,0.0005709775141440332,0.005043309647589922,0.012987129390239716
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,405,77,0.0012949486263096333,0.000414629525039345,0.0032899361103773117,0.012987097725272179
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,405,77,0.0003580454213079065,0.00020842959929723293,0.0012181233614683151,0.012987295165657997
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,112,77,0.001086929114535451,0.0006442281883209944,0.004260592628270388,0.012987233698368073
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,112,77,0.0032644036691635847,0.0005440728855319321,0.003579865675419569,0.012987279333174229
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,28,77,0.00113691168371588,0.001047861878760159,0.014558826573193073,0.012987230904400349
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,112,77,0.00034132800647057593,0.0001846923987613991,0.0011416648048907518,0.012987367808818817
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,112,77,0.0011908769374713302,0.0005372304585762322,0.0022727507166564465,0.012987260706722736
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,1,112,77,0.0007287705084308982,0.00019953388255089521,0.0010427817469462752,0.01298738643527031
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,405,77,0.000259440450463444,5.965817763353698e-05,0.00031108647817745805,0.012987243942916393
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,405,77,0.0004346053465269506,0.0002465999568812549,0.0009713118197396398,0.012987399473786354
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,1,405,77,0.0010820114985108376,0.0006225559045560658,0.003381649497896433,0.012987117283046246
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,1,1620,77,0.0011886355932801962,0.0014922720147296786,0.0055108945816755295,0.012987093068659306
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,1,1620,77,0.0008461696561425924,0.0010283320443704724,0.0072297402657568455,0.012987039983272552
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,1,1620,77,0.0011227339273318648,0.0008672060212120414,0.0057714893482625484,0.012987086549401283
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,2,1620,77,0.0008201596792787313,0.0010622660629451275,0.005605781450867653,0.012987034395337105
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,2,1620,77,0.0007219437975436449,0.000661087513435632,0.00534834573045373,0.012987147085368633
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,2,405,77,0.0007859744364395738,0.00032713261316530406,0.002352003939449787,0.012987230904400349
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,2,405,77,0.0003985731746070087,0.00020316200971137732,0.0012271527666598558,0.012987285852432251
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,2,112,77,0.001172793097794056,0.0005564135499298573,0.0034519333858042955,0.0129872877150774
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,2,112,77,0.0020006047561764717,0.0004650320624932647,0.0024040336720645428,0.012987244874238968
mid_block.attentions.0.transformer_blocks.0.attn2.processor,2,28,77,0.0009447106276638806,0.0008467620937153697,0.01150734256953001,0.012987247668206692
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,2,112,77,0.00030832976335659623,0.0001694888633210212,0.0009915584232658148,0.012987364083528519
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,2,112,77,0.0008981052087619901,0.00042405788553878665,0.0019040312618017197,0.012987284921109676
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,2,112,77,0.0005671750986948609,0.00019040374900214374,0.0009231273434124887,0.012987394817173481
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,2,405,77,0.00020795935415662825,6.263766408665106e-05,0.0003957368608098477,0.01298722717911005
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,2,405,77,0.00031317747198045254,0.000205944204935804,0.0007578488439321518,0.012987392954528332
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,2,405,77,0.001015429967083037,0.0006091928225941956,0.0037951418198645115,0.012987133115530014
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,2,1620,77,0.0011179837165400386,0.0011822967790067196,0.005033230409026146,0.012987100519239902
