module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.001813669434438149,0.005108580622408125,0.005558732689047853,0.012986996324052886
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.00346293855458498,0.0023757899545685007,0.004544509534931017,0.012987011788415617
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.00391457575890753,0.0019888059932876515,0.0029588503343984484,0.012986970780065221
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.0014586732205417422,0.0013186002964222872,0.001235099027140273,0.01298701667682433
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.007794694403807322,0.0032014566659927367,0.004695561774488952,0.012987014712795378
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.007974489505092303,0.0023833150664965314,0.0026716327770716615,0.01298705702779269
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,15,77,0.005919896165529887,0.005847900037964185,0.02367453639395535,0.012986980528284462
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.0023657397925853727,0.0011506690940371266,0.0016815174422744248,0.012987024743878653
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.006631482789913813,0.0018688819971349503,0.001787981679663062,0.01298697494282179
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,45,77,0.00347998628185855,0.001216438423704218,0.001251123243321975,0.012987009433526842
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.0014040776797466807,0.00027246469562804257,0.0005753518739301297,0.012987022934881983
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.002328251211179627,0.0010140688041294062,0.0012204596343346767,0.012987040622431306
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,180,77,0.007363019233776464,0.0028859363027192927,0.005133359437911875,0.012987052240714022
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.0034548260437117684,0.0047161462937516194,0.003842480673920363,0.01298698889868385
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.004981586734453837,0.004662163999207594,0.005471612082846048,0.012987013378625394
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,720,77,0.0043903576044572725,0.003250702936892156,0.005433789511573398,0.012987004415942477
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.0030643155094650055,0.005230501080966658,0.006422775878260533,0.012987034548165393
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.003313829811910788,0.002569807452598104,0.004810775207459099,0.01298700347806167
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.005218198249737422,0.002563337991359057,0.004043389711425536,0.012986988049285409
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.002854911382827494,0.001862109328309695,0.0021884205968429643,0.012987072418993514
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.009559364376796617,0.0034512672490543787,0.0045017436560657285,0.012986991268731814
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.005733874936898549,0.002285463415362217,0.00212939050876432,0.012986993263079146
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,15,77,0.00583539143204689,0.005542944429649247,0.01981068673233191,0.012986979781291185
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.002281934047738711,0.0010288629901629906,0.0014742203998482889,0.012986984263465862
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.004153428557846281,0.0008065600913983804,0.001237874377725853,0.012987036695341011
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,1,45,77,0.003988978722029262,0.001269204909050906,0.0013795553603106075,0.012987003101715966
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.0018743606905142465,0.0003918291007479032,0.0007166218385100364,0.012987028366602517
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.00274993314097325,0.001531605763291871,0.0017572155977702802,0.012986999331163122
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,1,180,77,0.005388004208604495,0.003148344835197484,0.005829203702095482,0.012987020674334977
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.004323710774381956,0.008442192184566348,0.004786171719380137,0.012987032055446253
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.004110846929252148,0.003401622600439522,0.007470627181076755,0.012986983272635403
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,1,720,77,0.007441362573040856,0.00481193619262841,0.008034194255402933,0.012987018231393884
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,2,720,77,0.0032964705944889122,0.006706070482592892,0.004471464310772717,0.01298702411530983
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,2,720,77,0.005476490344024367,0.004102150451529909,0.006377421449611171,0.012987018685309487
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,2,180,77,0.002976446950601207,0.0017780190457900365,0.003078805866340796,0.012986989889675577
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,2,180,77,0.0015413640522294574,0.0011698021919087128,0.0017077904546426402,0.012987022764798023
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,2,45,77,0.009248347390029166,0.002925301108647276,0.003640842540189624,0.012986964111849342
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,2,45,77,0.004915325434671508,0.0020422912747771653,0.0018564357660296891,0.01298707119228176
mid_block.attentions.0.transformer_blocks.0.attn2.processor,2,15,77,0.00464242714146773,0.004111757253607114,0.014562618158136805,0.0129869748935813
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,2,45,77,0.001888992339372635,0.0007663363549444411,0.0010103840122206342,0.012987014243183026
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,2,45,77,0.0035097255226638584,0.0007981963262513832,0.0009475831056220664,0.012987053524407129
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,2,45,77,0.002733140347732438,0.0008648363280075568,0.0007912137793997923,0.012987010286956983
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,2,180,77,0.0009956229560905033,0.0002012099477427977,0.00023410090348786777,0.012986972277599668
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,2,180,77,0.0018437294744782977,0.0012803988558826624,0.0011600408480606146,0.012987033699734559
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,2,180,77,0.003181771520111296,0.002846733051593657,0.008289836346068316,0.012987030176566793
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,2,720,77,0.004320073730001847,0.006493014358673934,0.004843673642414312,0.012987018389974063
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,2,720,77,0.004448408134695557,0.0034892443381249905,0.006394193603450226,0.01298701368535709
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,2,720,77,0.007455398839794927,0.004612853516721064,0.0070693613348218306,0.012987016933025392
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,3,720,77,0.0032974576267103353,0.006100472813403165,0.003932764056242174,0.012987014359564751
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,3,720,77,0.006567348810947604,0.004237906967324239,0.006683455548870067,0.01298700041832432
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,3,180,77,0.0024875975441601542,0.0014160838626601077,0.0023986830008733604,0.012987022053821263
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,3,180,77,0.0014526826350225342,0.0010016030390505438,0.0014121569206731186,0.012987012194542142
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,3,45,77,0.009137016692095332,0.0029347819117484268,0.0033329065806335873,0.012987040916261563
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,3,45,77,0.00493217641280757,0.0021038471383077128,0.00187461800666319,0.012987017078919156
mid_block.attentions.0.transformer_blocks.0.attn2.processor,3,15,77,0.00500317874054114,0.004348231967952516,0.015594514676680167,0.012987060366254865
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,3,45,77,0.0018011763360765245,0.0007312611683651253,0.0010171611524290509,0.012986960325492236
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,3,45,77,0.0035103521247704826,0.0007744748614452504,0.0008811160621957646,0.012987049365628505
