module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.004219692938581661,0.0033647094139208395,0.0033184852559740344,0.012987014048908868
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.003942986183144428,0.0026796768533272875,0.0036135794633689027,0.012987038768118336
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.007088350471523073,0.001768590932091077,0.0018668387706081073,0.012987026557498336
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.0017596723553207185,0.0012055109534412623,0.0011503597938766082,0.012987030578339083
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.010652527825699911,0.0022188730123970245,0.0019313935459487968,0.01298700116886549
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.004648555898004108,0.0028602939057681296,0.0016051664151665237,0.012986986351993694
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,15,77,0.007134495145744747,0.003957608193159104,0.02184885160687069,0.012986997262740031
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.003696693264775806,0.0014289935636851523,0.0011301655063612594,0.012986951943427798
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.005606601900524563,0.0022233106051054267,0.0011534097252620592,0.01298703338354181
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,45,77,0.005962386368601411,0.001307804545180665,0.0007916480395942926,0.012987013081838559
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.000730860451305354,0.000262792134243581,0.0002400615888958176,0.012987000876755425
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.003431394969423612,0.0008820710279461411,0.0009434951505520278,0.012986982577032857
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,180,77,0.015573944565322665,0.00361911887406475,0.004353112103934917,0.01298699305052795
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.0037212987478684495,0.0033959426239339842,0.003396839586397012,0.012987025156187116
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.004855157531521938,0.004743921396115588,0.004839498920676609,0.01298702360661687
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,720,77,0.0035988193239878726,0.00235523937166565,0.0040480351996504595,0.012986844638026553
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.004651901382539007,0.0033068522314230603,0.0035610750020067727,0.012987008042751796
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.0037717092961624815,0.002825399781577289,0.003602488283585343,0.012987039317880873
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.005227321946510562,0.0016633717415647374,0.0018917398698007066,0.012986970116071198
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.0015314432813061608,0.0014324810324857632,0.0011823586436609428,0.012987042766757858
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.01130022973925979,0.0024588986341324117,0.0021488257062931854,0.012986995859063549
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.005854923013183805,0.0025180952126781144,0.0015334227463851373,0.012986958244920292
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,15,77,0.0067675538526641,0.003883862451960643,0.018262171484529972,0.012987016908405147
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.0033198421365684934,0.0012605382978088326,0.0009764603949669335,0.012987007480034065
