module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.003445510007441044,0.005850183287014564,0.005521611054427921,0.012987020729219844
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.0036051766905519696,0.0022559674201464213,0.004897973162846432,0.012986996673144303
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.005036257861389054,0.0020102762127364123,0.002673932739223043,0.012986985609515922
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.001251613787478871,0.0016786313664030146,0.0013902619770831532,0.012987035001167144
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.012112071961164475,0.004049196243286133,0.0018755713601907094,0.012986999777445373
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.004816521985663308,0.005806389520013774,0.0009276586212217808,0.012987017115258207
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,15,77,0.006978660623232524,0.012372166083918678,0.03402257900685072,0.012987082659940183
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.001925150536828571,0.0012315718001789516,0.0011127641052007676,0.012987049111040124
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.0036652973625395033,0.003507862405644523,0.000852567692183786,0.012987028781383757
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,45,77,0.004429808109998703,0.0013718293607234955,0.0006274765295286973,0.012986934123961269
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.0006944249487585492,0.0002821751145852937,0.0002431995297471682,0.012987016976137697
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.0024490843961636225,0.001143908401330312,0.0011129931267350912,0.012986997859216528
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,180,77,0.005109513426820437,0.0027437285940956186,0.004031212406439914,0.012987012830583048
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.002082824913991822,0.004315315829934897,0.004109833168590234,0.01298701303431826
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.006283597743345632,0.0050891643438350275,0.0063325144355702735,0.012987015869624342
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,720,77,0.0035509011646111806,0.0033144824331005416,0.005719453824890985,0.012987022571598984
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.004042834809256925,0.007037188950236197,0.005240968588946594,0.012987008388456586
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.0036190411696831386,0.002408867260372197,0.005712189229929613,0.01298702087054435
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.002530116695496771,0.0015472967701929588,0.0023800519946962596,0.0129869574286893
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.001355070033007198,0.0011225207550106225,0.0021361363027244808,0.012986985829915492
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.00833757448527548,0.0035524402006908698,0.0029513625303904216,0.012987055684537943
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.00414035149746471,0.0032912295201310404,0.0012110768920845455,0.012987031604648496
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,15,77,0.005748931616544724,0.0074175814870331026,0.01882606217637658,0.012987031116759105
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.0009660828941398196,0.0008868525039266657,0.0006977930023438401,0.012986963367006308
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.0024466453658209906,0.0014994076363466404,0.0006795676756236288,0.012986965614651878
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,1,45,77,0.0031721862985028162,0.0008625281353791555,0.0005314624247451623,0.012986975550479531
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.00026639853086736465,0.0001723042599580906,0.00011081200196511215,0.012987042593448538
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.0006975220640500386,0.0011442947511871655,0.0007842273730784654,0.012987006166882673
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,1,180,77,0.0016584008849329418,0.0018642979832711043,0.0027595130840523375,0.01298701134971296
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.003040411083234681,0.005186170747296678,0.004004275806558629,0.0129870077481152
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.004197856564488676,0.003411557894476034,0.007767433517922958,0.012987018798412096
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,1,720,77,0.004123386384712325,0.003639839343312714,0.006263145307699839,0.012987019127398773
