module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,1620,77,0.002992733148857951,0.0035446900874376297,0.006161897908896208,0.012987020425498486
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,1620,77,0.002445230260491371,0.001961152534931898,0.004577976185828447,0.012987015768885612
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,405,77,0.004741858225315809,0.0023727715015411377,0.0035189047921448946,0.012987018562853336
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,405,77,0.002660343423485756,0.001533441711217165,0.0016830594977363944,0.01298700924962759
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,112,77,0.007845555432140827,0.0030252509750425816,0.004678174387663603,0.012987007386982441
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,112,77,0.009987025521695614,0.0024925880134105682,0.00421605771407485,0.012987029738724232
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,28,77,0.005110562779009342,0.006651745643466711,0.020449524745345116,0.012987005524337292
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,112,77,0.0015680582728236914,0.0007888060063123703,0.0013093195157125592,0.012987004593014717
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,112,77,0.007393164560198784,0.002351550618186593,0.002347328467294574,0.01298701111227274
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,112,77,0.002751384163275361,0.0009333948837593198,0.0011502812849357724,0.012987004593014717
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,405,77,0.0007083877571858466,0.0001905566023197025,0.00021396925149019808,0.012987018562853336
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,405,77,0.001892841188237071,0.0008860681555233896,0.0009822300635278225,0.012987012043595314
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,405,77,0.00466178311035037,0.002095237374305725,0.0031245111022144556,0.012987019494175911
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,1620,77,0.003159073879942298,0.0028892492409795523,0.0037949117831885815,0.01298700924962759
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,1620,77,0.0032314183190464973,0.004401987884193659,0.0048206159844994545,0.012987012043595314
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,1620,77,0.003888547420501709,0.0029592381324619055,0.004756604321300983,0.012987017631530762
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,1620,77,0.0034995286259800196,0.004791981540620327,0.00707476120442152,0.012987020425498486
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,1620,77,0.0025146070402115583,0.002207315992563963,0.004872254561632872,0.012987014837563038
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,405,77,0.004944970365613699,0.0016594419721513987,0.0032356148585677147,0.012987026944756508
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,405,77,0.0014930573524907231,0.0008740628254599869,0.001231635338626802,0.012987004593014717
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,112,77,0.00407068058848381,0.0024395501241087914,0.0040678828954696655,0.012987007386982441
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,112,77,0.009739280678331852,0.0019071664428338408,0.003051731502637267,0.012987012974917889
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,28,77,0.004325369838625193,0.003972665406763554,0.014059596695005894,0.012986993417143822
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,112,77,0.0014336792519316077,0.0007613910129293799,0.0011629066430032253,0.012987018562853336
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,112,77,0.004316803999245167,0.0018213025759905577,0.002030113013461232,0.012987010180950165
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,1,112,77,0.002744744997471571,0.0007711239159107208,0.0009922926547005773,0.01298702135682106
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,405,77,0.000976300158072263,0.00023410316498484462,0.0002971172798424959,0.012987013906240463
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,405,77,0.0018004982266575098,0.0009770585456863046,0.0009659372735768557,0.012987010180950165
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,1,405,77,0.003982710652053356,0.002346369670704007,0.003157619619742036,0.012987005524337292
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,1,1620,77,0.004279173910617828,0.005111174192279577,0.005013436544686556,0.012987007386982441
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,1,1620,77,0.0031029004603624344,0.003836131189018488,0.00671668816357851,0.012987015768885612
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,1,1620,77,0.004245139192789793,0.003266223007813096,0.0054489322938025,0.012987012974917889
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,2,1620,77,0.003143950132653117,0.004025612957775593,0.005283299367874861,0.012987012974917889
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,2,1620,77,0.0028192440513521433,0.0025086193345487118,0.005055602174252272,0.012987012974917889
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,2,405,77,0.0031365910544991493,0.0012766896979883313,0.0022742736618965864,0.012987004593014717
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,2,405,77,0.0015786790754646063,0.0008340553031302989,0.0012260772055014968,0.012987028807401657
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,2,112,77,0.004244089126586914,0.002286297269165516,0.0035564114805310965,0.012987018562853336
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,2,112,77,0.006188864354044199,0.0016862963093444705,0.0021724640391767025,0.012987024150788784
