module_name,step_index,query_tokens,key_tokens,target_mass,footprint_mass,comparison_mass,all_text_mass
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.002095573482414087,0.003285977751430538,0.007802253263847281,0.012987030400191722
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.002421531948364443,0.001669865723837305,0.009151587028625525,0.012986998265504321
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.0027689662079016368,0.001224336214363575,0.006304320764934851,0.012986996045435576
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.0008353986177179548,0.0010280816443264484,0.0054602980334311725,0.012987039235526692
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.006252300755845176,0.002197501384825618,0.002491104209588634,0.012987046425605749
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.0025451266682810256,0.003044548885965789,0.0018222097266051504,0.012987005062519558
mid_block.attentions.0.transformer_blocks.0.attn2.processor,0,15,77,0.0037446385870377225,0.006466985642910004,0.02224185929944118,0.012986998307433995
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,0,45,77,0.0010474425719843971,0.00070068024650768,0.002169484869680471,0.01298703097839118
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,0,45,77,0.0018631252729230457,0.0017829697027250573,0.0012716431046525638,0.012987007570129109
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,0,45,77,0.002261889171269205,0.0007310504424903127,0.0016328967776563432,0.01298697072856698
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,0,180,77,0.0004374271258711815,0.00023056849147434587,0.0004432083112705085,0.01298700304640105
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,0,180,77,0.0013718356026543512,0.000716591033808611,0.0019074103070629968,0.012987002643929931
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,0,180,77,0.0031940893332163493,0.001999961611021448,0.0067710003049837215,0.012987007050631194
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,0,720,77,0.002974372493724028,0.003974415153540947,0.006111796886608419,0.012987007158922642
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,0,720,77,0.0039684375002980235,0.003399780071168034,0.008729172031032956,0.012987012166830927
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,0,720,77,0.0024077568306691117,0.0022422752394858332,0.00856339203323134,0.012986999381586243
down_blocks.0.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.002303271070122719,0.0037970785537941587,0.006472563418921911,0.012987009396677109
down_blocks.0.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.0024550151742166945,0.0017780076915881148,0.01022373973003899,0.012987026581419753
down_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.00156943928450346,0.0010097514210199868,0.0034158074871326488,0.01298697856989989
down_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.0008944328129291535,0.0007539874460134241,0.005185609174788826,0.01298700152704167
down_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.004418128869599766,0.00201001050847548,0.003541075616247124,0.012987055009362673
down_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.0022516870498657227,0.0018124087375623208,0.0014984521838939853,0.012987029233794191
mid_block.attentions.0.transformer_blocks.0.attn2.processor,1,15,77,0.0032258304953575135,0.004088325020339754,0.011748375886430342,0.012987058866140131
up_blocks.1.attentions.0.transformer_blocks.0.attn2.processor,1,45,77,0.0006011254257626004,0.0005597346896926562,0.0010673590790894296,0.012986962875246486
up_blocks.1.attentions.1.transformer_blocks.0.attn2.processor,1,45,77,0.0012534229788515303,0.0007788965437147353,0.0007803917552034061,0.012986995621892108
up_blocks.1.attentions.2.transformer_blocks.0.attn2.processor,1,45,77,0.0016462568773163689,0.0004873581134058811,0.0007251948242386182,0.012987003286421557
up_blocks.2.attentions.0.transformer_blocks.0.attn2.processor,1,180,77,0.00021582426296340096,0.0001673783486088117,0.0003024094458669424,0.012987039947739842
up_blocks.2.attentions.1.transformer_blocks.0.attn2.processor,1,180,77,0.00043208009666866726,0.0006628738157451152,0.0010159973432827328,0.012987024092517287
up_blocks.2.attentions.2.transformer_blocks.0.attn2.processor,1,180,77,0.0017299300846126344,0.0017889040929299814,0.004170333795352942,0.012987009836643032
up_blocks.3.attentions.0.transformer_blocks.0.attn2.processor,1,720,77,0.0029007535717553564,0.003897335480691658,0.0065477841132734384,0.012987018815183967
up_blocks.3.attentions.1.transformer_blocks.0.attn2.processor,1,720,77,0.0026440172642469405,0.0022577891540196205,0.010846497635874483,0.012987013427973395
up_blocks.3.attentions.2.transformer_blocks.0.attn2.processor,1,720,77,0.002910481087035603,0.0026112465253444734,0.009617573879917877,0.012987023381970575
